timestamp,pageSlug,wordCount,r2Key,status
2026-05-25T23:22:30.348Z,"major-investigation-and-public-protection--missing-persons",165,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons/main.text","ok"
2026-05-25T23:22:30.356Z,"major-investigation-and-public-protection--managing-sexual-offenders-and-violent-offenders--travelling-abroad--changes",258,"operational/college-of-policing/app/major-investigation-and-public-protection--managing-sexual-offenders-and-violent-offenders--travelling-abroad--changes/main.text","ok"
2026-05-25T23:22:30.359Z,"major-investigation-and-public-protection--missing-persons--expectations--changes",224,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--expectations--changes/main.text","ok"
2026-05-25T23:22:30.374Z,"major-investigation-and-public-protection--missing-persons--changes",2151,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--changes/main.text","ok"
2026-05-25T23:22:30.379Z,"major-investigation-and-public-protection--missing-persons--expectations",2389,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--expectations/main.text","ok"
2026-05-25T23:22:30.390Z,"major-investigation-and-public-protection--missing-persons--missing-person-investigations--changes",489,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--missing-person-investigations--changes/main.text","ok"
2026-05-25T23:22:30.403Z,"major-investigation-and-public-protection--missing-persons--missing-persons--changes",373,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--missing-persons--changes/main.text","ok"
2026-05-25T23:22:30.404Z,"major-investigation-and-public-protection--missing-persons--missing-persons-quick-reference-guides--call-handlers",591,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--missing-persons-quick-reference-guides--call-handlers/main.text","ok"
2026-05-25T23:22:30.411Z,"major-investigation-and-public-protection--missing-persons--missing-persons-quick-reference-guides--missing-person-coordinator",569,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--missing-persons-quick-reference-guides--missing-person-coordinator/main.text","ok"
2026-05-25T23:22:30.412Z,"major-investigation-and-public-protection--missing-persons--missing-persons",2719,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--missing-persons/main.text","ok"
2026-05-25T23:22:30.414Z,"major-investigation-and-public-protection--missing-persons--missing-person-investigations",8908,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--missing-person-investigations/main.text","ok"
2026-05-25T23:22:30.417Z,"major-investigation-and-public-protection--missing-persons--missing-persons-quick-reference-guides--initial-response-and-investigation",823,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--missing-persons-quick-reference-guides--initial-response-and-investigation/main.text","ok"
