ws_id,target_act_id,target_provision_ref,scope_band,detection,source_type,source_gid,source_doc_uri,source_provision_ref,resolved,target_uri,citation_text,raw_fragment
WS-01,ukpga/1998/42,section-6-1,whole-act,text,SI,nisi/1984/1822,http://www.legislation.gov.uk/id/nisi/1984/1822,schedule-1-paragraph-15,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"CommentaryRef=""key-REDACTED-CLML-COMMENTARY-HANDLE"">bso as to prevent an award of damages made in respect of an act or omission on the ground that the act or omission was unlawful as a result of section 6(1) of the Human Rights Act 1998","P3para><Text><Addition ChangeId=""key-REDACTED-CLML-COMMENTARY-HANDLE-1466422311140"" CommentaryRef=""key-REDACTED-CLML-COMMENTARY-HANDLE"">so as to prevent an award of damages made in respect of an act or omission on the ground that the act or omission was unlawful as a result of section 6(1) of the Human Rights Act 1998.</Addition></Text></P3para></P3></P2para></P2></P1para></P1></Part></ScheduleBody></Schedule><Schedule DocumentURI=""http://www.legislation.gov.uk/nisi/1984/1822/schedule/n2"" IdURI=""http://www.legislation.gov.uk/id/nisi/1984/1822/schedule/n2"" RestrictStartDate=""2006-01-01"" id=""s"
WS-01,ukpga/1998/42,section-6-1,whole-act,text,SI,nisi/1994/1896,http://www.legislation.gov.uk/id/nisi/1994/1896,article-18B,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"CommentaryRef=""key-REDACTED-CLML-COMMENTARY-HANDLE"">cso as to prevent an award of damages in respect of an act or omission on the ground that the act or omission was unlawful by virtue of section 6(1) of the Human Rights Act 1998","ddition></Pnumber><P3para><Text><Addition ChangeId=""key-REDACTED-CLML-COMMENTARY-HANDLE-1"" CommentaryRef=""key-REDACTED-CLML-COMMENTARY-HANDLE"">so as to prevent an award of damages in respect of an act or omission on the ground that the act or omission was unlawful by virtue of section 6(1) of the Human Rights Act 1998.</Addition></Text></P3para></P3></P2para></P2><P2 DocumentURI=""http://www.legislation.gov.uk/nisi/1994/1896/article/18B/4"" IdURI=""http://www.legislation.gov.uk/id/nisi/1994/1896/article/18B/4"" id=""article-18B-4""><Pnumber><Addition ChangeId=""key-REDACTED-CLML-COMMENTARY-HANDLE-"
WS-01,ukpga/1998/42,section-6-1,whole-act,text,SI,nisi/1995/3213,http://www.legislation.gov.uk/id/nisi/1995/3213,article-11,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"id=""article-11-6A"">6AParagraph (6) does not have effect to authorise the Authority to make an order as mentioned in sub-paragraph (a) or (b) of that paragraph, if their doing so would be unlawful as a result of section 6(1) of the Human Rights Act 1998","</Addition></Pnumber><P2para><Text><Addition ChangeId=""d29p996"" CommentaryRef=""c17248291"">Paragraph (6) does not have effect to authorise the Authority to make an order as mentioned in sub-paragraph (a) or (b) of that paragraph, if their doing so would be unlawful as a result of section 6(1) of the Human Rights Act 1998 (unlawful for public authority to act in contravention of a Convention right).</Addition></Text></P2para></P2><P2 DocumentURI=""http://www.legislation.gov.uk/nisi/1995/3213/article/11/7"" IdURI=""http://www.legislation.gov.uk/id/nisi/1995/3213/article/11/7"" id=""article-11-7""><Pnum"
WS-01,ukpga/1998/42,section-6-1,whole-act,text,SI,nisi/1996/3158,http://www.legislation.gov.uk/id/nisi/1996/3158,article-69I,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"CommentaryRef=""key-REDACTED-CLML-COMMENTARY-HANDLE"">bso as to prevent an award of damages in respect of an act or omission on the grounds that the act or omission was unlawful as a result of section 6(1) of the Human Rights Act 1998","er><P3para><Text><Addition ChangeId=""key-REDACTED-CLML-COMMENTARY-HANDLE-1515595178958"" CommentaryRef=""key-REDACTED-CLML-COMMENTARY-HANDLE"">so as to prevent an award of damages in respect of an act or omission on the grounds that the act or omission was unlawful as a result of section 6(1) of the Human Rights Act 1998 (incompatibility of act or omission with Convention rights).</Addition></Text></P3para></P3></P2para></P2><P2 DocumentURI=""http://www.legislation.gov.uk/nisi/1996/3158/article/69I/4"" IdURI=""http://www.legislation.gov.uk/id/nisi/1996/3158/article/69I/4"" id=""article-69I-4""><Pnumb"
WS-01,ukpga/1998/42,section-6-1,whole-act,text,SI,nisi/1996/3159,http://www.legislation.gov.uk/id/nisi/1996/3159,article-41I,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"CommentaryRef=""key-REDACTED-CLML-COMMENTARY-HANDLE"">bso as to prevent an award of damages in respect of an act or omission on the grounds that the act or omission was unlawful as a result of section 6(1) of the Human Rights Act 1998","er><P3para><Text><Addition ChangeId=""key-REDACTED-CLML-COMMENTARY-HANDLE-1520439936097"" CommentaryRef=""key-REDACTED-CLML-COMMENTARY-HANDLE"">so as to prevent an award of damages in respect of an act or omission on the grounds that the act or omission was unlawful as a result of section 6(1) of the Human Rights Act 1998 (incompatibility of act or omission with Convention rights).</Addition></Text></P3para></P3></P2para></P2><P2 DocumentURI=""http://www.legislation.gov.uk/nisi/1996/3159/article/41I/4"" IdURI=""http://www.legislation.gov.uk/id/nisi/1996/3159/article/41I/4"" id=""article-41I-4""><Pnumb"
WS-01,ukpga/1998/42,,whole-act,text,SI,nisi/2003/435,http://www.legislation.gov.uk/id/nisi/2003/435,article-12A,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"id=""article-12A-3-a-i"">ithe individual's Convention rights (within the meaning of the Human Rights Act 1998","8101551121"" CommentaryRef=""M_F_2878bfad-91b6-4b75-9770-0d341a9f6689"">i</Addition></Pnumber><P4para><Text><Addition ChangeId=""M_F_2878bfad-91b6-4b75-9770-0d341a9f6689-1518101551121"" CommentaryRef=""M_F_2878bfad-91b6-4b75-9770-0d341a9f6689"">the individual's Convention rights (within the meaning of the Human Rights Act 1998), or</Addition></Text></P4para></P4><P4 DocumentURI=""http://www.legislation.gov.uk/nisi/2003/435/article/12A/3/a/ii"" IdURI=""http://www.legislation.gov.uk/id/nisi/2003/435/article/12A/3/a/ii"" id=""article-12A-3-a-ii""><Pnumber><Addition ChangeId=""M_F_2878bfad-91b6-4b75-9770-0d341a"
WS-01,ukpga/1998/42,section-6-1,whole-act,text,SI,nisi/2005/1967,http://www.legislation.gov.uk/id/nisi/2005/1967,article-17,true,http://www.legislation.gov.uk/id/ukpga/1998/42,to have been in bad faith; orbso as to prevent an award of damages in respect of the act or omission on the grounds that it was unlawful as a result of section 6(1) of the Human Rights Act 1998,"k/nisi/2005/1967/article/17/4/b"" IdURI=""http://www.legislation.gov.uk/id/nisi/2005/1967/article/17/4/b"" id=""article-17-4-b""><Pnumber>b</Pnumber><P3para><Text>so as to prevent an award of damages in respect of the act or omission on the grounds that it was unlawful as a result of section 6(1) of the Human Rights Act 1998 (c. 42) (acts of public authorities incompatible with Convention rights).</Text></P3para></P3></P2para></P2></P1para></P1></P1group></Pblock></Chapter><Chapter DocumentURI=""http://www.legislation.gov.uk/nisi/2005/1967/part/II/chapter/III"" IdURI=""http://www.legislation.gov.uk/id"
WS-01,ukpga/1998/42,section-6-1,whole-act,text,SI,nisi/2005/255,http://www.legislation.gov.uk/id/nisi/2005/255,article-18,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"paragraph (6) insert—6AParagraph (6) does not have effect to authorise the Authority to make an order as mentioned in sub-paragraph (a) or (b) of that paragraph, if their doing so would be unlawful as a result of section 6(1) of the Human Rights Act 1998","Class=""unknown"" Context=""unknown"" Format=""default""><P2><Pnumber>6A</Pnumber><P2para><Text>Paragraph (6) does not have effect to authorise the Authority to make an order as mentioned in sub-paragraph (a) or (b) of that paragraph, if their doing so would be unlawful as a result of section 6(1) of the Human Rights Act 1998 (unlawful for public authority to act in contravention of a Convention right).</Text></P2para></P2></BlockAmendment><AppendText>

.</AppendText></P1para></P1></P1group><P1group RestrictExtent=""N.I."" RestrictStartDate=""2015-04-06""><Title>Freezing orders</Title><P1 DocumentURI=""h"
WS-01,ukpga/1998/42,section-6,whole-act,text,SI,nisi/2005/255,http://www.legislation.gov.uk/id/nisi/2005/255,article-183,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"id=""article-183-2-a-i"">ithe Board, oriiany public authority (within the meaning of section 6 of the Human Rights Act 1998",", or</Text></P4para></P4><P4 DocumentURI=""http://www.legislation.gov.uk/nisi/2005/255/article/183/2/a/ii"" IdURI=""http://www.legislation.gov.uk/id/nisi/2005/255/article/183/2/a/ii"" id=""article-183-2-a-ii""><Pnumber>ii</Pnumber><P4para><Text>any public authority (within the meaning of section 6 of the Human Rights Act 1998 (c. 42)) which receives the information directly or indirectly from the Board,</Text></P4para></P4><Text>for any of the purposes specified in section 17(2)(a) to (d) of the Anti-terrorism, Crime and Security Act 2001 (c. 24) (criminal proceedings and investigations),</Text></P3"
WS-01,ukpga/1998/42,section-6-1,whole-act,text,SI,nisi/2005/255,http://www.legislation.gov.uk/id/nisi/2005/255,article-28,true,http://www.legislation.gov.uk/id/ukpga/1998/42,(1) does not have effect to authorise the Regulator to make an order as mentioned in that paragraph if its doing so would be unlawful as a result of section 6(1) of the Human Rights Act 1998," IdURI=""http://www.legislation.gov.uk/id/nisi/2005/255/article/28/2"" id=""article-28-2""><Pnumber>2</Pnumber><P2para><Text>Paragraph (1) does not have effect to authorise the Regulator to make an order as mentioned in that paragraph if its doing so would be unlawful as a result of section 6(1) of the Human Rights Act 1998 (c. 42) (unlawful for public authority to act in contravention of a Convention right).</Text></P2para></P2></P1para></P1></P1group></Pblock><Pblock DocumentURI=""http://www.legislation.gov.uk/nisi/2005/255/part/II/crossheading/trustees-of-occupational-pension-schemes"" IdURI=""htt"
WS-01,ukpga/1998/42,section-6,whole-act,text,SI,nisi/2005/255,http://www.legislation.gov.uk/id/nisi/2005/255,article-78,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"id=""article-78-2-c-i"">ithe Regulator, oriiany public authority (within the meaning of section 6 of the Human Rights Act 1998","tor, or</Text></P4para></P4><P4 DocumentURI=""http://www.legislation.gov.uk/nisi/2005/255/article/78/2/c/ii"" IdURI=""http://www.legislation.gov.uk/id/nisi/2005/255/article/78/2/c/ii"" id=""article-78-2-c-ii""><Pnumber>ii</Pnumber><P4para><Text>any public authority (within the meaning of section 6 of the Human Rights Act 1998 (c. 42)) which receives the information directly or indirectly from the Regulator,</Text></P4para></P4><Text>for any of the purposes specified in section 17(2)(a) to (d) of the Anti-terrorism, Crime and Security Act 2001 (c. 24) (criminal proceedings and investigations).</Text>"
WS-01,ukpga/1998/42,section-6,whole-act,text,SI,nisi/2005/255,http://www.legislation.gov.uk/id/nisi/2005/255,article-82,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"id=""article-82-2-a-i"">ithe Regulator, oriiany public authority (within the meaning of section 6 of the Human Rights Act 1998","tor, or</Text></P4para></P4><P4 DocumentURI=""http://www.legislation.gov.uk/nisi/2005/255/article/82/2/a/ii"" IdURI=""http://www.legislation.gov.uk/id/nisi/2005/255/article/82/2/a/ii"" id=""article-82-2-a-ii""><Pnumber>ii</Pnumber><P4para><Text>any public authority (within the meaning of section 6 of the Human Rights Act 1998 (c. 42)) which receives the information directly or indirectly from the Regulator,</Text></P4para></P4><Text>for any of the purposes specified in section 17(2)(a) to (d) of the Anti-terrorism, Crime and Security Act 2001 (c. 24) (criminal proceedings and investigations),</Text>"
WS-01,ukpga/1998/42,section-8,whole-act,text,SI,nisi/2007/1351,http://www.legislation.gov.uk/id/nisi/2007/1351,article-57,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"person to be the originator of the information knowing, at the time the information is originated, that it is untrue.3Nothing in this Order affects section 8 of the Human Rights Act 1998","d, that it is untrue.</Text></P3para></P3></P2para></P2><P2 DocumentURI=""http://www.legislation.gov.uk/nisi/2007/1351/article/57/3"" IdURI=""http://www.legislation.gov.uk/id/nisi/2007/1351/article/57/3"" id=""article-57-3""><Pnumber>3</Pnumber><P2para><Text>Nothing in this Order affects section 8 of the Human Rights Act 1998 (c. 42) as it relates to the power of a court to award damages in respect of an unlawful act of a public authority (within the meaning of that Act).</Text></P2para></P2></P1para></P1></P1group><P1group ConfersPower=""true"" RestrictStartDate=""2007-05-17""><Title>Orders and regulat"
WS-01,ukpga/1998/42,section-7-1,whole-act,text,SI,nisr/1980/346,http://www.legislation.gov.uk/id/nisr/1980/346,schedule-1-group-2-group-2-part-29-rule-11,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"(Bankruptcy), the Chancery Judge, is required to be heard only by a judge.o proceedings under section 7(1) (a) of the Human Rights Act 1998","><P3 DocumentURI=""http://www.legislation.gov.uk/nisr/1980/346/schedule/1/rule/11/1/o"" IdURI=""http://www.legislation.gov.uk/id/nisr/1980/346/schedule/1/rule/11/1/o"" id=""schedule-1-rule-11-1-o""><Pnumber PuncBefore=""[("">o</Pnumber><P3para><Text><FootnoteRef Ref=""f00258""/> proceedings under section 7(1)(a) of the Human Rights Act 1998 in respect of a judicial act, as defined in section 9(5) of that Act;</Text></P3para></P3><P3 DocumentURI=""http://www.legislation.gov.uk/nisr/1980/346/schedule/1/rule/11/1/p"" IdURI=""http://www.legislation.gov.uk/id/nisr/1980/346/schedule/1/rule/11/1/p"" id=""schedule-1"
WS-01,ukpga/1998/42,section-4,whole-act,text,SI,nisr/1980/346,http://www.legislation.gov.uk/id/nisr/1980/346,schedule-1-group-2-group-2-part-29-rule-11,true,http://www.legislation.gov.uk/id/ukpga/1998/42,in which there is an issue which may lead to the Court considering whether to make a declaration of incompatibility under section 4 of the Human Rights Act 1998,"/11/1/p"" IdURI=""http://www.legislation.gov.uk/id/nisr/1980/346/schedule/1/rule/11/1/p"" id=""schedule-1-rule-11-1-p""><Pnumber>p</Pnumber><P3para><Text>proceedings in which there is an issue which may lead to the Court considering whether to make a declaration of incompatibility under section 4 of the Human Rights Act 1998.].</Text></P3para></P3></P2para></P2><P2 DocumentURI=""http://www.legislation.gov.uk/nisr/1980/346/schedule/1/group/2/group/2/part/29/rule/11/2"" IdURI=""http://www.legislation.gov.uk/id/nisr/1980/346/schedule/1/group/2/group/2/part/29/rule/11/2"" id=""schedule-1-group-2-group-2-par"
WS-01,ukpga/1998/42,section-1,whole-act,text,SI,nisr/1980/346,http://www.legislation.gov.uk/id/nisr/1980/346,schedule-1-group-4-group-4-part-1-rule-3,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"id=""schedule-1-rule-3-3A-d"">da secure accommodation order made under Article 44 of the Children (Northern Ireland) Order 1995,the Court determines that a Convention right, as defined in section 1 of the Human Rights Act 1998","e/3/3A/d"" id=""schedule-1-rule-3-3A-d""><Pnumber>d</Pnumber><P3para><Text>a secure accommodation order made under Article 44 of the Children (Northern Ireland) Order 1995<FootnoteRef Ref=""f00309""/>,</Text></P3para></P3><Text>the Court determines that a Convention right, as defined in section 1 of the Human Rights Act 1998, of the applicant or appellant have been infringed by the making of the order to which the application or appeal relates, the Court shall so specify in its judgment.].</Text></P2para></P2></P1para></P1></P1group><P1group RestrictStartDate=""2016-10-31"" RestrictExtent=""N.I.""><Tit"
WS-01,ukpga/1998/42,section-4,whole-act,text,SI,nisr/1980/346,http://www.legislation.gov.uk/id/nisr/1980/346,schedule-1-group-8-group-8-part-10-rule-2,true,http://www.legislation.gov.uk/id/ukpga/1998/42,[ and]i whether the making of a declaration of incompatibility under section 4 of the Human Rights Act 1998,"uk/nisr/1980/346/schedule/1/rule/2/2/i"" IdURI=""http://www.legislation.gov.uk/id/nisr/1980/346/schedule/1/rule/2/2/i"" id=""schedule-1-rule-2-2-i""><Pnumber PuncBefore=""[("">i</Pnumber><P3para><Text><FootnoteRef Ref=""f00488""/> whether the making of a declaration of incompatibility under section 4 of the Human Rights Act 1998 has arisen or may arise in the proceedings.]</Text></P3para></P3></P2para></P2><P2 DocumentURI=""http://www.legislation.gov.uk/nisr/1980/346/schedule/1/group/8/group/8/part/10/rule/2/3"" IdURI=""http://www.legislation.gov.uk/id/nisr/1980/346/schedule/1/group/8/group/8/part/10/rule"
WS-01,ukpga/1998/42,,whole-act,text,SI,nisr/1980/346,http://www.legislation.gov.uk/id/nisr/1980/346,schedule-1-group-8-group-8-part-59-rule-1,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"IdURI=""http://www.legislation.gov.uk/id/nisr/1980/346/schedule/1/group/8/group/8/part/59/rule/1"" id=""schedule-1-group-8-group-8-part-59-rule-1"" shortId=""schedule-1-rule-1"">1In this Order—“the Act” means the Human Rights Act 1998","6/schedule/1/group/8/group/8/part/59/rule/1"" id=""schedule-1-group-8-group-8-part-59-rule-1"" shortId=""schedule-1-rule-1""><Pnumber>1</Pnumber><P1para><Text>In this Order—</Text><UnorderedList Decoration=""none"" Class=""Definition""><ListItem><Para><Text>“<Term id=""term-the-act"">the Act</Term>” means the Human Rights Act 1998<FootnoteRef Ref=""f00898""/>;</Text></Para></ListItem><ListItem><Para><Text>“<Term id=""term-appropriate-person"">appropriate person</Term>” has the same meaning as in section 9(5) of the Act;</Text></Para></ListItem><ListItem><Para><Text>“<Term id=""term-convention-rights"">Conventi"
WS-01,ukpga/1998/42,,whole-act,text,SI,nisr/1980/346,http://www.legislation.gov.uk/id/nisr/1980/346,schedule-1-group-8-group-8-part-60-rule-1,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"IdURI=""http://www.legislation.gov.uk/id/nisr/1980/346/schedule/1/group/8/group/8/part/60/rule/1"" id=""schedule-1-group-8-group-8-part-60-rule-1"" shortId=""schedule-1-rule-1"">1In this Order—“the Act” means the Human Rights Act 1998","6/schedule/1/group/8/group/8/part/60/rule/1"" id=""schedule-1-group-8-group-8-part-60-rule-1"" shortId=""schedule-1-rule-1""><Pnumber>1</Pnumber><P1para><Text>In this Order—</Text><UnorderedList Decoration=""none"" Class=""Definition""><ListItem><Para><Text>“<Term id=""term-the-act"">the Act</Term>” means the Human Rights Act 1998<FootnoteRef Ref=""f00906""/>;</Text></Para></ListItem><ListItem><Para><Text>“<Term id=""term-appropriate-person"">appropriate person</Term>” has the same meaning as in section 9(5) of the Act;</Text></Para></ListItem><ListItem><Para><Text>“<Term id=""term-convention-rights"">Conventi"
WS-01,ukpga/1998/42,,whole-act,text,SI,nisr/1981/225,http://www.legislation.gov.uk/id/nisr/1981/225,part-52-chapter-7-rule-22,true,http://www.legislation.gov.uk/id/ukpga/1998/42,this Part—“the Act” means the Human Rights Act 1998,"p://www.legislation.gov.uk/id/nisr/1981/225/part/52/chapter/7/rule/22"" id=""part-52-chapter-7-rule-22"" shortId=""rule-22""><Pnumber>22</Pnumber><P1para><Text>In this Part—</Text><UnorderedList Decoration=""none"" Class=""Definition""><ListItem><Para><Text>“<Term id=""term-the-act"">the Act</Term>” means the Human Rights Act 1998<FootnoteRef Ref=""f00459""/>;</Text></Para></ListItem><ListItem><Para><Text>“<Term id=""term-appropriate-person"">appropriate person</Term>” has the same meaning as in Section 9(5) of the Act;</Text></Para></ListItem><ListItem><Para><Text>“Convention rights” has the same meaning as"
WS-01,ukpga/1998/42,section-9-5,whole-act,text,SI,nisr/1981/225,http://www.legislation.gov.uk/id/nisr/1981/225,part-52-chapter-7-rule-26,true,http://www.legislation.gov.uk/id/ukpga/1998/42,thereafter; andcwhere a Minister has nominated a person or a government department under section 9(5) of the Human Rights Act 1998,"part/52/chapter/7/rule/26/2/c"" IdURI=""http://www.legislation.gov.uk/id/nisr/1981/225/part/52/chapter/7/rule/26/2/c"" id=""part-52-chapter-7-rule-26-2-c"" shortId=""rule-26-2-c""><Pnumber>c</Pnumber><P3para><Text>where a Minister has nominated a person or a government department under section 9(5) of the Human Rights Act 1998, shall be accompanied by a copy of that nomination in writing.</Text></P3para></P3></P2para></P2><P2 DocumentURI=""http://www.legislation.gov.uk/nisr/1981/225/part/52/chapter/7/rule/26/3"" IdURI=""http://www.legislation.gov.uk/id/nisr/1981/225/part/52/chapter/7/rule/26/3"" id=""part"
WS-01,ukpga/1998/42,section-7-1,whole-act,text,SI,nisr/1981/225,http://www.legislation.gov.uk/id/nisr/1981/225,part-58-rule-7,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"VII, RULES 25 AND 26[FORM 399Notice of intention to be joined as a party to proceedings under section 7(1) (a) of the Human Rights Act 1998","mage ResourceRef=""r00519"" Width=""351.48pt"" Height=""155.16pt""/></Figure></Form><Form><Number>[<FootnoteRef Ref=""f00831""/><CommentaryRef Ref=""key-REDACTED-CLML-COMMENTARY-HANDLE""/>FORM 399</Number><TitleBlock><Title><Strong>Notice of intention to be joined as a party to proceedings under section 7(1)(a) of the Human Rights Act 1998 in respect of a judicial act</Strong></Title><Title>ORDER 52, PART VII, RULE 26</Title></TitleBlock><Figure ImageLayout=""vertical"" Orientation=""portrait""><Image ResourceRef=""r00520"" Width=""356.40pt"" Height=""159.00pt""/></Figure></Form><Form><Number>[<FootnoteRef Ref="""
WS-01,ukpga/1998/42,section-7-1,whole-act,text,SI,nisr/1981/225,http://www.legislation.gov.uk/id/nisr/1981/225,part-58-rule-7,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"in proceedings otherwise than in originating process or notice of appealORDER 52, PART VII, RULE 24FORM 398Notice to appropriate person of proceedings under section 7(1) (a) of Human Rights Act 1998","DER 52, PART VII, RULE 24</Title></TitleBlock><Figure ImageLayout=""vertical"" Orientation=""portrait""><Image ResourceRef=""r00518"" Width=""351.60pt"" Height=""146.04pt""/></Figure></Form><Form><Number>FORM 398</Number><TitleBlock><Title><Strong>Notice to appropriate person of proceedings under section 7(1)(a) of Human Rights Act 1998 in respect of a judicial act</Strong></Title><Title>ORDER 52, PART VII, RULES 25 AND 26</Title></TitleBlock><Figure ImageLayout=""vertical"" Orientation=""portrait""><Image ResourceRef=""r00519"" Width=""351.48pt"" Height=""155.16pt""/></Figure></Form><Form><Number>[<FootnoteRef R"
WS-01,ukpga/1998/42,section-7-1-a,whole-act,text,SI,nisr/1981/225,http://www.legislation.gov.uk/id/nisr/1981/225,part-58-rule-7,true,http://www.legislation.gov.uk/id/ukpga/1998/42,7(1)(a) of the Human Rights Act 1998 in respect of a judicial act398notice of intention to be joined as a party to proceedings under section 7(1)(a) of the Human Rights Act 1998,"e Human Rights Act 1998 in respect of a judicial act</td><td colspan=""1"" rowspan=""1"">398</td></tr><tr><td colspan=""1"" rowspan=""1"">notice of intention to be joined as a party to proceedings under section 7(1)(<Emphasis xmlns=""http://www.legislation.gov.uk/namespaces/legislation"">a</Emphasis>) of the Human Rights Act 1998 in respect of a judicial act</td><td colspan=""1"" rowspan=""1"">399]</td></tr><tr><th colspan=""1"" rowspan=""1""><Strong xmlns=""http://www.legislation.gov.uk/namespaces/legislation"">INTERPLEADER:</Strong></th><th colspan=""1"" rowspan=""1""/></tr><tr><td colspan=""1"" rowspan=""1"">notice to"
WS-01,ukpga/1998/42,section-7-1-a,whole-act,text,SI,nisr/1981/225,http://www.legislation.gov.uk/id/nisr/1981/225,part-58-rule-7,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"rowspan=""1"">notice of party raising intention to reply on Convention right (or rights) in proceedings otherwise than in originating process or notice of appeal397notice to appropriate person of proceedings under section 7(1)(a) of the Human Rights Act 1998","oceedings otherwise than in originating process or notice of appeal</td><td colspan=""1"" rowspan=""1"">397</td></tr><tr><td colspan=""1"" rowspan=""1"">notice to appropriate person of proceedings under section 7(1)(<Emphasis xmlns=""http://www.legislation.gov.uk/namespaces/legislation"">a</Emphasis>) of the Human Rights Act 1998 in respect of a judicial act</td><td colspan=""1"" rowspan=""1"">398</td></tr><tr><td colspan=""1"" rowspan=""1"">notice of intention to be joined as a party to proceedings under section 7(1)(<Emphasis xmlns=""http://www.legislation.gov.uk/namespaces/legislation"">a</Emphasis>) of the Hu"
WS-01,ukpga/1998/42,section-21,whole-act,text,SI,nisr/1984/225,http://www.legislation.gov.uk/id/nisr/1984/225,rule-156,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"sub-paragraphs (a) and (b) as appropriate in his Order Book.2In this Rule, “the Convention” has the same meaning as in section 21 of the Human Rights Act 1998"," DocumentURI=""http://www.legislation.gov.uk/nisr/1984/225/rule/156/2"" IdURI=""http://www.legislation.gov.uk/id/nisr/1984/225/rule/156/2"" id=""rule-156-2""><Pnumber>2</Pnumber><P2para><Text>In this Rule, “<Term id=""term-the-convention"">the Convention</Term>” has the same meaning as in section 21 of the Human Rights Act 1998<FootnoteRef Ref=""f00236""/>.]</Text></P2para></P2></P1para></P1></P1group><P1group RestrictStartDate=""2016-10-31"" RestrictExtent=""N.I.""><Title>Return of Recognizance where notice of abandonment of appeal to the county court has been given</Title><P1 DocumentURI=""http://www.legis"
WS-01,ukpga/1998/42,,whole-act,text,SI,nisr/2000/243,http://www.legislation.gov.uk/id/nisr/2000/243,article-2,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"id=""article-2""> 2 The Arrangement of Orders at the beginning of the principal rules shall be amended by adding after the entry relating to Order 120 the following— 121 The Human Rights Act 1998"," Orders at the beginning of the principal rules shall be amended by adding after the entry relating to Order 120 the following—</Text>
<BlockAmendment TargetClass=""unknown"" TargetSubClass=""unknown"" Context=""unknown"" Format=""default"" NumberFormat=""default"">
<P1>
<Pnumber>121</Pnumber>
<P1para>
<Text>The Human Rights Act 1998</Text>
</P1para>
</P1>
</BlockAmendment>
<AppendText>.</AppendText></P1para>
</P1>
</P1group>
<P1group>
<Title>Amendment of the principal rules</Title>
<P1 DocumentURI=""http://www.legislation.gov.uk/nisr/2000/243/article/3/made"" IdURI=""http://www.legislation.gov.uk/id/nisr/"
WS-01,ukpga/1998/42,section-4,whole-act,text,SI,nisr/2000/243,http://www.legislation.gov.uk/id/nisr/2000/243,article-4,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"Rights Act 1998 in respect of a judicial act, as defined in section 9(5) of that Act; p proceedings in which there is an issue which may lead to the Court considering whether to make a declaration of incompatibility under section 4 of the Human Rights Act 1998","P3para>
</P3>
<P3>
<Pnumber>p</Pnumber>
<P3para>
<Text>proceedings in which there is an issue which may lead to <Abbreviation Expansion=""the High Court or the Court of Appeal as appropriate"">the Court</Abbreviation> considering whether to make a declaration of incompatibility under section 4 of the Human Rights Act 1998.</Text>
</P3para>
</P3>
</BlockAmendment>
<AppendText>.</AppendText></P1para>
</P1>
<P1 DocumentURI=""http://www.legislation.gov.uk/nisr/2000/243/article/5/made"" IdURI=""http://www.legislation.gov.uk/id/nisr/2000/243/article/5"" id=""article-5"">
<Pnumber>5</Pnumber>
<P1para>
<Text>"
WS-01,ukpga/1998/42,section-7-1-a,whole-act,text,SI,nisr/2000/243,http://www.legislation.gov.uk/id/nisr/2000/243,article-4,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"32, rule 11 shall be amended by adding after sub-paragraph (n) of paragraph (1), the following new sub-paragraphs— o proceedings under section 7(1)(a) of the Human Rights Act 1998","s>n</Emphasis>) of paragraph (1), the following new sub-paragraphs—</Text>
<BlockAmendment TargetClass=""unknown"" TargetSubClass=""unknown"" Context=""unknown"" Format=""default"" NumberFormat=""default"">
<P3>
<Pnumber>o</Pnumber>
<P3para>
<Text>proceedings under section 7(1)(<Emphasis>a</Emphasis>) of the Human Rights Act 1998 in respect of a judicial act, as defined in section 9(5) of that Act;</Text>
</P3para>
</P3>
<P3>
<Pnumber>p</Pnumber>
<P3para>
<Text>proceedings in which there is an issue which may lead to <Abbreviation Expansion=""the High Court or the Court of Appeal as appropriate"">the Cour"
