ws_id,target_act_id,target_provision_ref,scope_band,detection,source_type,source_gid,source_doc_uri,source_provision_ref,resolved,target_uri,citation_text,raw_fragment
WS-05,ukpga/2010/25,,act-level,text,SI,uksi/2010/1277,http://www.legislation.gov.uk/id/uksi/2010/1277,article-3,true,http://www.legislation.gov.uk/id/ukpga/2010/25,2010 EXPLANATORY NOTE (This note is not part of the Order) This Order brings into force provisions of the Constitutional Reform and Governance Act 2010,"umentURI=""http://www.legislation.gov.uk/uksi/2010/1277/note/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2010/1277/note"">
<Title>EXPLANATORY NOTE</Title>
<Comment>
<Para><Text>(This note is not part of the Order)</Text></Para>
</Comment>
<P><Text>This Order brings into force provisions of the Constitutional Reform and Governance Act 2010 which make amendments to the Parliamentary Standards Act 2009 (“the <Abbreviation Expansion=""Parliamentary Standards Act 2009 c. 13"">2009 Act</Abbreviation>”) about the Independent Parliamentary Standards Authority (“the IPSA”) and its functions. The pro"
WS-05,ukpga/2010/25,section-52,other-provision,enabling,SI,uksi/2010/1277,http://www.legislation.gov.uk/id/uksi/2010/1277,,true,http://www.legislation.gov.uk/id/ukpga/2010/25,Secretary of State makes the following Order in exercise of the powers conferred by section 52(2) of the Constitutional Reform and Governance Act 2010,"<EnactingText>
<Para>
<Text>The Secretary of State makes the following Order in exercise of the powers conferred by section 52(2) of the Constitutional Reform and Governance Act 2010<FootnoteRef Ref=""f00001""/>:</Text></Para>
</EnactingText>"
WS-05,ukpga/2010/25,,act-level,text,SI,uksi/2010/1277,http://www.legislation.gov.uk/id/uksi/2010/1277,,true,http://www.legislation.gov.uk/id/ukpga/2010/25,Constitutional Reform and Governance Act 2010 (Commencement No. 1) Order 2010Members Of ParliamentenKing's Printer of Acts of Parliament2014-06-10PARLIAMENT This Order brings into force provisions of the Constitutional Reform and Governance Act 2010,"<dc:subject>Members Of Parliament</dc:subject><dc:language>en</dc:language><dc:publisher>King's Printer of Acts of Parliament</dc:publisher><dc:modified>2014-06-10</dc:modified><dc:subject scheme=""SIheading"">PARLIAMENT</dc:subject>
					<dc:description>This Order brings into force provisions of the Constitutional Reform and Governance Act 2010 which make amendments to the Parliamentary Standards Act 2009 (“the 2009 Act”) about the Independent Parliamentary Standards Authority (“the IPSA”) and its functions. The provisions which replace section 3(3) and (4) of, and Schedule 2 to, the 2009 Act w"
WS-05,ukpga/2010/25,,act-level,text,SI,uksi/2010/1277,http://www.legislation.gov.uk/id/uksi/2010/1277,,true,http://www.legislation.gov.uk/id/ukpga/2010/25,"http://www.legislation.gov.uk/schema/legislation.xsd"" SchemaVersion=""1.0""> http://www.legislation.gov.uk/uksi/2010/1277/made The Constitutional Reform and Governance Act 2010","1.0""><ukm:Metadata xmlns:dc=""http://purl.org/dc/elements/1.1/"" xmlns:dct=""http://purl.org/dc/terms/"" xmlns:atom=""http://www.w3.org/2005/Atom"" xmlns:ukm=""http://www.legislation.gov.uk/namespaces/metadata"">
					<dc:identifier>http://www.legislation.gov.uk/uksi/2010/1277/made</dc:identifier><dc:title>The Constitutional Reform and Governance Act 2010 (Commencement No. 1) Order 2010</dc:title><dc:subject>Members Of Parliament</dc:subject><dc:language>en</dc:language><dc:publisher>King's Printer of Acts of Parliament</dc:publisher><dc:modified>2014-06-10</dc:modified><dc:subject scheme=""SIheading"">"
WS-05,ukpga/2010/25,,act-level,text,SI,uksi/2010/1277,http://www.legislation.gov.uk/id/uksi/2010/1277,,true,http://www.legislation.gov.uk/id/ukpga/2010/25,"Value=""0""/> 2010 No. 1277 (C. 79) Parliament The Constitutional Reform and Governance Act 2010","
								</ukm:Statistics>
				</ukm:Metadata><Secondary>
<SecondaryPrelims DocumentURI=""http://www.legislation.gov.uk/uksi/2010/1277/introduction/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2010/1277/introduction"">
<Number>2010 No. 1277 (C. 79)</Number>
<SubjectInformation>
<Subject>
<Title>Parliament</Title>
</Subject>
</SubjectInformation>
<Title>The Constitutional Reform and Governance Act 2010 (Commencement <Abbreviation Expansion=""Number"">No.</Abbreviation> 1) Order 2010</Title>
<MadeDate>
<Text>Made</Text>
<DateText>15th April 2010</DateText>
</MadeDate>
<SecondaryPreamble>
<Enac"
WS-05,ukpga/2010/25,,act-level,enabling,SI,uksi/2010/1277,http://www.legislation.gov.uk/id/uksi/2010/1277,,true,http://www.legislation.gov.uk/id/ukpga/2010/25,Secretary of State makes the following Order in exercise of the powers conferred by section 52(2) of the Constitutional Reform and Governance Act 2010,"<EnactingText>
<Para>
<Text>The Secretary of State makes the following Order in exercise of the powers conferred by section 52(2) of the Constitutional Reform and Governance Act 2010<FootnoteRef Ref=""f00001""/>:</Text></Para>
</EnactingText>"
WS-05,ukpga/2010/25,,act-level,text,SI,uksi/2010/1278,http://www.legislation.gov.uk/id/uksi/2010/1278,article-2,true,http://www.legislation.gov.uk/id/ukpga/2010/25,"Order brings into force on 7th May 2010 section 7 of the Parliamentary Standards Act 2009 which, as amended by the Constitutional Reform and Governance Act 2010","http://www.legislation.gov.uk/id/uksi/2010/1278/note"">
<Title>EXPLANATORY NOTE</Title>
<Comment>
<Para><Text>(This note is not part of the Order)</Text></Para>
</Comment>
<P><Text>This Order brings into force on 7th May 2010 section 7 of the Parliamentary Standards Act 2009 which, as amended by the Constitutional Reform and Governance Act <Citation URI=""http://www.legislation.gov.uk/id/ukpga/2010/25"" id=""c00001"" Class=""UnitedKingdomPublicGeneralAct"" Year=""2010"" Number=""0025"">2010 (c.25)</Citation>, makes provision about the general duties of the Independent Parliamentary Standards Authority.</"
WS-05,ukpga/2010/25,,act-level,markup,SI,uksi/2010/1278,http://www.legislation.gov.uk/id/uksi/2010/1278,article-2,true,http://www.legislation.gov.uk/id/ukpga/2010/25,"IdURI=""http://www.legislation.gov.uk/id/uksi/2010/1278/note""> EXPLANATORY NOTE (This note is not part of the Order) This Order brings into force on 7th May 2010 section 7 of the Parliamentary Standards Act 2009 which, as amended by the Constitutional Reform and Governance Act 2010 (c.25)","0/1278/note"">
<Title>EXPLANATORY NOTE</Title>
<Comment>
<Para><Text>(This note is not part of the Order)</Text></Para>
</Comment>
<P><Text>This Order brings into force on 7th May 2010 section 7 of the Parliamentary Standards Act 2009 which, as amended by the Constitutional Reform and Governance Act <Citation URI=""http://www.legislation.gov.uk/id/ukpga/2010/25"" id=""c00001"" Class=""UnitedKingdomPublicGeneralAct"" Year=""2010"" Number=""0025"">2010 (c.25)</Citation>, makes provision about the general duties of the Independent Parliamentary Standards Authority.</Text></P>
<P><Text>A regulatory impact as"
WS-05,ukpga/2010/25,,act-level,text,SI,uksi/2010/1278,http://www.legislation.gov.uk/id/uksi/2010/1278,,true,http://www.legislation.gov.uk/id/ukpga/2010/25,"2010Regulatory impact assessmentenKing's Printer of Acts of Parliament2014-07-11PARLIAMENT This Order brings into force on 7th May 2010 section 7 of the Parliamentary Standards Act 2009 which, as amended by the Constitutional Reform and Governance Act 2010","e><dc:publisher>King's Printer of Acts of Parliament</dc:publisher><dc:modified>2014-07-11</dc:modified><dc:subject scheme=""SIheading"">PARLIAMENT</dc:subject>
					<dc:description>This Order brings into force on 7th May 2010 section 7 of the Parliamentary Standards Act 2009 which, as amended by the Constitutional Reform and Governance Act 2010 (c.25), makes provision about the general duties of the Independent Parliamentary Standards Authority.</dc:description>
					<atom:link rel=""self"" href=""http://www.legislation.gov.uk/uksi/2010/1278/made/data.xml"" type=""application/xml""/><atom:link rel=""h"
WS-05,ukpga/2010/25,,act-level,text,SI,uksi/2010/1931,http://www.legislation.gov.uk/id/uksi/2010/1931,article-1,true,http://www.legislation.gov.uk/id/ukpga/2010/25,"IdURI=""http://www.legislation.gov.uk/id/uksi/2010/1931/body"" NumberOfProvisions=""5""> Citation 1 This Order may be cited as the Constitutional Reform and Governance Act 2010","010/1931/body"" NumberOfProvisions=""5"">
<P1group>
<Title>Citation</Title>
<P1 DocumentURI=""http://www.legislation.gov.uk/uksi/2010/1931/article/1/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2010/1931/article/1"" id=""article-1"">
<Pnumber>1</Pnumber>
<P1para>
<Text>This Order may be cited as the Constitutional Reform and Governance Act 2010 (Commencement No. 2 and Transitional Provisions) Order 2010.</Text>
</P1para>
</P1>
</P1group>
<P1group>
<Title>Interpretation</Title>
<P1 DocumentURI=""http://www.legislation.gov.uk/uksi/2010/1931/article/2/made"" IdURI=""http://www.legislation.gov.uk/id/u"
WS-05,ukpga/2010/25,,act-level,text,SI,uksi/2010/1931,http://www.legislation.gov.uk/id/uksi/2010/1931,article-2,true,http://www.legislation.gov.uk/id/ukpga/2010/25,Standards Act 2009; b “the 2010 Act” means the Constitutional Reform and Governance Act 2010,"p://www.legislation.gov.uk/uksi/2010/1931/article/2/b/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2010/1931/article/2/b"" id=""article-2-b"">
<Pnumber>b</Pnumber>
<P3para>
<Text>“the <Abbreviation Expansion=""Constitutional Reform and Governance Act 2010 c. 25"">2010 Act</Abbreviation>” means the Constitutional Reform and Governance Act 2010;</Text>
</P3para></P3>
<P3 DocumentURI=""http://www.legislation.gov.uk/uksi/2010/1931/article/2/c/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2010/1931/article/2/c"" id=""article-2-c"">
<Pnumber>c</Pnumber>
<P3para>
<Text>“new section 6(10)” means the"
WS-05,ukpga/2010/25,,act-level,text,SI,uksi/2010/1931,http://www.legislation.gov.uk/id/uksi/2010/1931,article-5,true,http://www.legislation.gov.uk/id/ukpga/2010/25,2010 EXPLANATORY NOTE (This note is not part of the Order) This Order brings into force provisions of the Constitutional Reform and Governance Act 2010,"umentURI=""http://www.legislation.gov.uk/uksi/2010/1931/note/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2010/1931/note"">
<Title>EXPLANATORY NOTE</Title>
<Comment>
<Para><Text>(This note is not part of the Order)</Text></Para>
</Comment>
<P><Text>This Order brings into force provisions of the Constitutional Reform and Governance Act 2010 which make amendments to provisions of the Parliamentary Standards Act 2009 about the Independent Parliamentary Standards Authority (“the IPSA”) and its functions. All the provisions brought into force by this Order come into force on 27th July 2010.</Te"
WS-05,ukpga/2010/25,,act-level,text,SI,uksi/2010/1931,http://www.legislation.gov.uk/id/uksi/2010/1931,article-5,true,http://www.legislation.gov.uk/id/ukpga/2010/25,sectors is foreseen. NOTE AS TO EARLIER COMMENCEMENT ORDERS (This note is not part of the Order) The following provisions of the Constitutional Reform and Governance Act 2010,"ation.gov.uk/uksi/2010/1931/earlier-orders/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2010/1931/earlier-orders"">
<Title>NOTE AS TO EARLIER COMMENCEMENT ORDERS</Title>
<Comment>
<Para><Text>(This note is not part of the Order)</Text></Para>
</Comment>
<P><Text>The following provisions of the Constitutional Reform and Governance Act 2010 have been brought into force by a commencement order made before the date of this order.</Text><Tabular Orientation=""portrait"">
<table xmlns=""http://www.w3.org/1999/xhtml"" cols=""3"">
<colgroup span=""1""><col width=""204.15pt"" span=""1""/><col width=""116.25pt"""
WS-05,ukpga/2010/25,,act-level,text,SI,uksi/2010/1931,http://www.legislation.gov.uk/id/uksi/2010/1931,,true,http://www.legislation.gov.uk/id/ukpga/2010/25,"Value=""0""/> 2010 No. 1931 (C. 101) Parliament The Constitutional Reform and Governance Act 2010","								</ukm:Statistics>
				</ukm:Metadata><Secondary>
<SecondaryPrelims DocumentURI=""http://www.legislation.gov.uk/uksi/2010/1931/introduction/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2010/1931/introduction"">
<Number>2010 No. 1931 (C. 101)</Number>
<SubjectInformation>
<Subject>
<Title>Parliament</Title>
</Subject>
</SubjectInformation>
<Title>The Constitutional Reform and Governance Act 2010 (Commencement <Abbreviation Expansion=""Number"">No.</Abbreviation> 2 and Transitional Provisions) Order 2010</Title>
<MadeDate>
<Text>Made</Text>
<DateText>26th July 2010</DateText>
</MadeDate"
WS-05,ukpga/2010/25,,act-level,text,SI,uksi/2010/1931,http://www.legislation.gov.uk/id/uksi/2010/1931,,true,http://www.legislation.gov.uk/id/ukpga/2010/25,Reform and Governance Act 2010 (Commencement No. 2 and Transitional Provisions) Order 2010Office equipmentenKing's Printer of Acts of Parliament2015-07-02PARLIAMENT This Order brings into force provisions of the Constitutional Reform and Governance Act 2010,"itle><dc:subject>Office equipment</dc:subject><dc:language>en</dc:language><dc:publisher>King's Printer of Acts of Parliament</dc:publisher><dc:modified>2015-07-02</dc:modified><dc:subject scheme=""SIheading"">PARLIAMENT</dc:subject>
					<dc:description>This Order brings into force provisions of the Constitutional Reform and Governance Act 2010 which make amendments to provisions of the Parliamentary Standards Act 2009 about the Independent Parliamentary Standards Authority (“the IPSA”) and its functions. All the provisions brought into force by this Order come into force on 27th July 2010.</dc"
WS-05,ukpga/2010/25,,act-level,enabling,SI,uksi/2010/1931,http://www.legislation.gov.uk/id/uksi/2010/1931,,true,http://www.legislation.gov.uk/id/ukpga/2010/25,Parliamentary Secretary (Minister for Political and Constitutional Reform) makes the following Order in exercise of the powers conferred by section 52(2) and (4) of the Constitutional Reform and Governance Act 2010,"<EnactingText>
<Para>
<Text>The Parliamentary Secretary (Minister for Political and Constitutional Reform) makes the following Order in exercise of the powers conferred by section 52(2) and (4) of the Constitutional Reform and Governance Act 2010<FootnoteRef Ref=""f00001""/>:</Text></Para>
</EnactingText>"
WS-05,ukpga/2010/25,,act-level,text,SI,uksi/2010/1931,http://www.legislation.gov.uk/id/uksi/2010/1931,,true,http://www.legislation.gov.uk/id/ukpga/2010/25,"http://www.legislation.gov.uk/schema/legislation.xsd"" SchemaVersion=""1.0""> http://www.legislation.gov.uk/uksi/2010/1931/made The Constitutional Reform and Governance Act 2010","1.0""><ukm:Metadata xmlns:dc=""http://purl.org/dc/elements/1.1/"" xmlns:dct=""http://purl.org/dc/terms/"" xmlns:atom=""http://www.w3.org/2005/Atom"" xmlns:ukm=""http://www.legislation.gov.uk/namespaces/metadata"">
					<dc:identifier>http://www.legislation.gov.uk/uksi/2010/1931/made</dc:identifier><dc:title>The Constitutional Reform and Governance Act 2010 (Commencement No. 2 and Transitional Provisions) Order 2010</dc:title><dc:subject>Office equipment</dc:subject><dc:language>en</dc:language><dc:publisher>King's Printer of Acts of Parliament</dc:publisher><dc:modified>2015-07-02</dc:modified><dc:subj"
WS-05,ukpga/2010/25,,act-level,text,SI,uksi/2010/2703,http://www.legislation.gov.uk/id/uksi/2010/2703,article-1,true,http://www.legislation.gov.uk/id/ukpga/2010/25,"IdURI=""http://www.legislation.gov.uk/id/uksi/2010/2703/body"" NumberOfProvisions=""2""> Citation 1 This Order may be cited as the Constitutional Reform and Governance Act 2010","010/2703/body"" NumberOfProvisions=""2"">
<P1group>
<Title>Citation</Title>
<P1 DocumentURI=""http://www.legislation.gov.uk/uksi/2010/2703/article/1/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2010/2703/article/1"" id=""article-1"">
<Pnumber>1</Pnumber>
<P1para>
<Text>This Order may be cited as the Constitutional Reform and Governance Act 2010 (Commencement No. 3) Order 2010.</Text>
</P1para>
</P1>
</P1group>
<P1group>
<Title>Commencement</Title>
<P1 DocumentURI=""http://www.legislation.gov.uk/uksi/2010/2703/article/2/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2010/2703/article/2"" id=""a"
WS-05,ukpga/2010/25,,act-level,text,SI,uksi/2010/2703,http://www.legislation.gov.uk/id/uksi/2010/2703,article-2,true,http://www.legislation.gov.uk/id/ukpga/2010/25,sectors is foreseen. NOTE AS TO EARLIER COMMENCEMENT ORDERS (This note is not part of the Order) The following provisions of the Constitutional Reform and Governance Act 2010,"ation.gov.uk/uksi/2010/2703/earlier-orders/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2010/2703/earlier-orders"">
<Title>NOTE AS TO EARLIER COMMENCEMENT ORDERS</Title>
<Comment>
<Para><Text>(This note is not part of the Order)</Text></Para>
</Comment>
<P><Text>The following provisions of the Constitutional Reform and Governance Act 2010 have been brought into force by a commencement order made before the date of this order.</Text><Tabular Orientation=""portrait"">
<table xmlns=""http://www.w3.org/1999/xhtml"" cols=""3"">
<colgroup span=""1""><col width=""204.15pt"" span=""1""/><col width=""116.25pt"""
WS-05,ukpga/2010/25,,act-level,text,SI,uksi/2010/2703,http://www.legislation.gov.uk/id/uksi/2010/2703,article-2,true,http://www.legislation.gov.uk/id/ukpga/2010/25,"EXPLANATORY NOTE (This note is not part of the Rules) This Order brings into force Parts 1 (the civil service), 2 (ratification of treaties) and 5 (transparency of government financial reporting to Parliament) of the Constitutional Reform and Governance Act 2010","ov.uk/id/uksi/2010/2703/note"">
<Title>EXPLANATORY NOTE</Title>
<Comment>
<Para><Text>(This note is not part of the Rules)</Text></Para>
</Comment>
<P><Text>This Order brings into force Parts 1 (the civil service), 2 (ratification of treaties) and 5 (transparency of government financial reporting to Parliament) of the Constitutional Reform and Governance Act 2010 (“<Abbreviation Expansion=""Constitutional Reform and Governance Act 2010 c. 25"">the Act</Abbreviation>”) on 11th November 2010.</Text></P>
<P><Text>Part 1 applies to “the civil service of the State” as defined in section 1 and —</Text>"
WS-05,ukpga/2010/25,,act-level,text,SI,uksi/2010/2703,http://www.legislation.gov.uk/id/uksi/2010/2703,article-2,true,http://www.legislation.gov.uk/id/ukpga/2010/25,be cited as the Constitutional Reform and Governance Act 2010 (Commencement No. 3) Order 2010. Commencement 2 The following provisions of the Constitutional Reform and Governance Act 2010,"/Text>
</P1para>
</P1>
</P1group>
<P1group>
<Title>Commencement</Title>
<P1 DocumentURI=""http://www.legislation.gov.uk/uksi/2010/2703/article/2/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2010/2703/article/2"" id=""article-2"">
<Pnumber>2</Pnumber>
<P1para>
<Text>The following provisions of the Constitutional Reform and Governance Act 2010 come into force on 11th November 2010—</Text>
<P3 DocumentURI=""http://www.legislation.gov.uk/uksi/2010/2703/article/2/a/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2010/2703/article/2/a"" id=""article-2-a"">
<Pnumber>a</Pnumber>
<P3para>
<Text>Part 1"
